sep=;
"Time";"PM10";"PM2.5";"PM1";"PM 4";"PM TOT"
"2024-04-03T04:55:00+00:00";6;3;2;4;6
"2024-04-03T04:56:00+00:00";6;3;2;4;6
"2024-04-03T04:57:00+00:00";5;2;1;3;5
"2024-04-03T04:58:00+00:00";null;null;null;null;null
"2024-04-03T04:59:00+00:00";4;2;2;3;4
"2024-04-03T05:00:00+00:00";4;3;2;4;4
"2024-04-03T05:01:00+00:00";6;3;2;4;6
"2024-04-03T05:02:00+00:00";3;1;1;2;3
"2024-04-03T05:03:00+00:00";4;2;1;3;4
"2024-04-03T05:04:00+00:00";3;2;1;3;3
"2024-04-03T05:05:00+00:00";5;2;1;3;5
"2024-04-03T05:06:00+00:00";4;2;1;2;4
"2024-04-03T05:07:00+00:00";2;2;1;2;2
"2024-04-03T05:08:00+00:00";null;null;null;null;null
"2024-04-03T05:09:00+00:00";4;2;2;3;4
"2024-04-03T05:10:00+00:00";3;1;1;2;3
"2024-04-03T05:11:00+00:00";3;1;1;2;3
"2024-04-03T05:12:00+00:00";4;2;2;3;4
"2024-04-03T05:13:00+00:00";4;1;1;2;4
"2024-04-03T05:14:00+00:00";4;2;1;3;4
"2024-04-03T05:15:00+00:00";2;1;0;2;2
"2024-04-03T05:16:00+00:00";3;2;1;3;3
"2024-04-03T05:17:00+00:00";3;1;1;2;3
"2024-04-03T05:18:00+00:00";null;null;null;null;null
"2024-04-03T05:19:00+00:00";3;2;1;2;3
"2024-04-03T05:20:00+00:00";2;1;0;2;2
"2024-04-03T05:21:00+00:00";3;1;1;2;3
"2024-04-03T05:22:00+00:00";3;2;1;2;3
"2024-04-03T05:23:00+00:00";4;2;1;2;4
"2024-04-03T05:24:00+00:00";3;1;0;1;3
"2024-04-03T05:25:00+00:00";3;1;1;2;3
"2024-04-03T05:26:00+00:00";3;1;1;2;3
"2024-04-03T05:27:00+00:00";3;2;1;2;3
"2024-04-03T05:28:00+00:00";null;null;null;null;null
"2024-04-03T05:29:00+00:00";3;1;1;2;3
"2024-04-03T05:30:00+00:00";3;2;1;2;3
"2024-04-03T05:31:00+00:00";2;1;1;2;2
"2024-04-03T05:32:00+00:00";2;1;1;2;2
"2024-04-03T05:33:00+00:00";3;1;1;2;3
"2024-04-03T05:34:00+00:00";3;2;1;2;3
"2024-04-03T05:35:00+00:00";3;1;1;2;3
"2024-04-03T05:36:00+00:00";1;1;0;1;1
"2024-04-03T05:37:00+00:00";null;null;null;null;null
"2024-04-03T05:38:00+00:00";1;1;0;1;1
"2024-04-03T05:39:00+00:00";3;2;1;2;3
"2024-04-03T05:40:00+00:00";3;2;1;2;3
"2024-04-03T05:41:00+00:00";3;2;1;2;3
"2024-04-03T05:42:00+00:00";2;1;0;1;2
"2024-04-03T05:43:00+00:00";2;1;1;2;2
"2024-04-03T05:44:00+00:00";2;1;1;2;2
"2024-04-03T05:45:00+00:00";3;2;1;3;3
"2024-04-03T05:46:00+00:00";1;1;0;1;1
"2024-04-03T05:47:00+00:00";null;null;null;null;null
"2024-04-03T05:48:00+00:00";4;2;1;2;4
"2024-04-03T05:49:00+00:00";5;2;1;2;5
"2024-04-03T05:50:00+00:00";2;1;1;2;2
"2024-04-03T05:51:00+00:00";3;2;1;3;3
"2024-04-03T05:52:00+00:00";3;1;1;2;3
"2024-04-03T05:53:00+00:00";3;2;1;2;3
"2024-04-03T05:54:00+00:00";3;2;1;2;3
"2024-04-03T05:55:00+00:00";3;1;1;2;3
"2024-04-03T05:56:00+00:00";3;2;1;2;3
"2024-04-03T05:57:00+00:00";null;null;null;null;null
"2024-04-03T05:58:00+00:00";2;1;1;2;2
"2024-04-03T05:59:00+00:00";2;1;1;2;2
"2024-04-03T06:00:00+00:00";2;1;0;2;2
"2024-04-03T06:01:00+00:00";2;1;1;2;2
"2024-04-03T06:02:00+00:00";2;1;0;1;2
"2024-04-03T06:03:00+00:00";2;1;0;1;2
"2024-04-03T06:04:00+00:00";3;1;1;2;3
"2024-04-03T06:05:00+00:00";3;2;1;2;3
"2024-04-03T06:06:00+00:00";4;2;1;2;5
"2024-04-03T06:07:00+00:00";null;null;null;null;null
"2024-04-03T06:08:00+00:00";3;1;1;2;3
"2024-04-03T06:09:00+00:00";3;1;1;2;3
"2024-04-03T06:10:00+00:00";2;1;0;1;2
"2024-04-03T06:11:00+00:00";2;1;1;2;2
"2024-04-03T06:12:00+00:00";2;1;0;1;2
"2024-04-03T06:13:00+00:00";3;2;1;2;3
"2024-04-03T06:14:00+00:00";2;1;0;2;2
"2024-04-03T06:15:00+00:00";3;3;2;3;7
"2024-04-03T06:16:00+00:00";null;null;null;null;null
"2024-04-03T06:17:00+00:00";2;1;0;1;2
"2024-04-03T06:18:00+00:00";1;1;0;1;1
"2024-04-03T06:19:00+00:00";3;1;1;2;3
"2024-04-03T06:20:00+00:00";1;0;0;1;1
"2024-04-03T06:21:00+00:00";1;1;0;1;1
"2024-04-03T06:22:00+00:00";3;1;1;2;3
"2024-04-03T06:23:00+00:00";2;1;0;1;2
"2024-04-03T06:24:00+00:00";3;2;1;2;5
"2024-04-03T06:25:00+00:00";1;0;0;1;1
"2024-04-03T06:26:00+00:00";null;null;null;null;null
"2024-04-03T06:27:00+00:00";1;1;0;1;1
"2024-04-03T06:28:00+00:00";1;0;0;1;1
"2024-04-03T06:29:00+00:00";1;0;0;1;1
"2024-04-03T06:30:00+00:00";1;0;0;1;1
"2024-04-03T06:31:00+00:00";1;1;0;1;1
"2024-04-03T06:32:00+00:00";1;0;0;1;1
"2024-04-03T06:33:00+00:00";1;0;0;1;1
"2024-04-03T06:34:00+00:00";2;0;0;0;2
"2024-04-03T06:35:00+00:00";1;1;0;1;1
"2024-04-03T06:36:00+00:00";null;null;null;null;null
"2024-04-03T06:37:00+00:00";1;0;0;1;1
"2024-04-03T06:38:00+00:00";1;0;0;0;1
"2024-04-03T06:39:00+00:00";3;1;0;1;3
"2024-04-03T06:40:00+00:00";1;0;0;1;1
"2024-04-03T06:41:00+00:00";2;1;0;1;2
"2024-04-03T06:42:00+00:00";1;1;0;1;6
"2024-04-03T06:43:00+00:00";1;0;0;1;1
"2024-04-03T06:44:00+00:00";0;0;0;0;0
"2024-04-03T06:45:00+00:00";null;null;null;null;null
"2024-04-03T06:46:00+00:00";1;0;0;0;1
"2024-04-03T06:47:00+00:00";1;0;0;0;1
"2024-04-03T06:48:00+00:00";1;0;0;1;1
"2024-04-03T06:49:00+00:00";0;0;0;0;0
"2024-04-03T06:50:00+00:00";1;0;0;0;1
"2024-04-03T06:51:00+00:00";1;0;0;1;1
"2024-04-03T06:52:00+00:00";0;0;0;0;0
"2024-04-03T06:53:00+00:00";1;0;0;1;1
"2024-04-03T06:54:00+00:00";1;0;0;0;1
"2024-04-03T06:55:00+00:00";null;null;null;null;null
"2024-04-03T06:56:00+00:00";1;0;0;0;1
"2024-04-03T06:57:00+00:00";2;1;0;1;2
"2024-04-03T06:58:00+00:00";1;0;0;1;1
"2024-04-03T06:59:00+00:00";1;0;0;1;3
"2024-04-03T07:00:00+00:00";1;1;0;1;1
"2024-04-03T07:01:00+00:00";1;1;0;1;2
"2024-04-03T07:02:00+00:00";1;1;0;1;1
"2024-04-03T07:03:00+00:00";2;1;0;1;2
"2024-04-03T07:04:00+00:00";2;1;0;1;2
"2024-04-03T07:05:00+00:00";null;null;null;null;null
"2024-04-03T07:06:00+00:00";2;1;1;2;2
"2024-04-03T07:07:00+00:00";2;1;0;1;2
"2024-04-03T07:08:00+00:00";2;2;1;2;2
"2024-04-03T07:09:00+00:00";1;1;0;1;1
"2024-04-03T07:10:00+00:00";2;1;0;1;2
"2024-04-03T07:11:00+00:00";2;1;0;1;2
"2024-04-03T07:12:00+00:00";3;1;1;2;3
"2024-04-03T07:13:00+00:00";2;2;1;2;2
"2024-04-03T07:14:00+00:00";null;null;null;null;null
"2024-04-03T07:15:00+00:00";1;1;0;1;1
"2024-04-03T07:16:00+00:00";3;2;1;2;3
"2024-04-03T07:17:00+00:00";2;1;0;1;2
"2024-04-03T07:18:00+00:00";2;1;1;2;2
"2024-04-03T07:19:00+00:00";2;2;1;2;2
"2024-04-03T07:20:00+00:00";2;2;1;2;2
"2024-04-03T07:21:00+00:00";2;1;0;1;2
"2024-04-03T07:22:00+00:00";3;2;1;2;3
"2024-04-03T07:23:00+00:00";2;2;1;2;2
"2024-04-03T07:24:00+00:00";null;null;null;null;null
"2024-04-03T07:25:00+00:00";3;2;1;2;3
"2024-04-03T07:26:00+00:00";3;2;1;2;3
"2024-04-03T07:27:00+00:00";2;1;1;2;2
"2024-04-03T07:28:00+00:00";3;2;1;2;3
"2024-04-03T07:29:00+00:00";3;2;1;2;3
"2024-04-03T07:30:00+00:00";2;2;1;2;4
"2024-04-03T07:31:00+00:00";4;1;1;2;4
"2024-04-03T07:32:00+00:00";2;1;1;2;2
"2024-04-03T07:33:00+00:00";3;2;1;2;3
"2024-04-03T07:34:00+00:00";null;null;null;null;null
"2024-04-03T07:35:00+00:00";2;1;0;2;2
"2024-04-03T07:36:00+00:00";4;2;1;2;4
"2024-04-03T07:37:00+00:00";6;2;1;3;6
"2024-04-03T07:38:00+00:00";4;2;1;3;4
"2024-04-03T07:39:00+00:00";2;2;1;2;4
"2024-04-03T07:40:00+00:00";2;2;1;2;2
"2024-04-03T07:41:00+00:00";2;2;1;2;2
"2024-04-03T07:42:00+00:00";5;2;1;2;5
"2024-04-03T07:43:00+00:00";3;2;1;2;3
"2024-04-03T07:44:00+00:00";null;null;null;null;null
"2024-04-03T07:45:00+00:00";4;2;1;3;4
"2024-04-03T07:46:00+00:00";3;2;1;3;3
"2024-04-03T07:47:00+00:00";4;2;1;3;4
"2024-04-03T07:48:00+00:00";3;2;1;2;3
"2024-04-03T07:49:00+00:00";3;2;1;2;3
"2024-04-03T07:50:00+00:00";4;2;1;3;4
"2024-04-03T07:51:00+00:00";5;3;2;4;5
"2024-04-03T07:52:00+00:00";3;2;1;3;3
"2024-04-03T07:53:00+00:00";null;null;null;null;null
"2024-04-03T07:54:00+00:00";4;3;2;3;4
"2024-04-03T07:55:00+00:00";4;3;2;3;4
"2024-04-03T07:56:00+00:00";5;3;2;4;5
"2024-04-03T07:57:00+00:00";8;5;5;6;14
"2024-04-03T07:58:00+00:00";3;2;1;3;3
"2024-04-03T07:59:00+00:00";3;2;1;3;3
"2024-04-03T08:00:00+00:00";7;3;2;4;7
"2024-04-03T08:01:00+00:00";5;3;2;3;5
"2024-04-03T08:02:00+00:00";4;3;2;3;4
"2024-04-03T08:03:00+00:00";null;null;null;null;null
"2024-04-03T08:04:00+00:00";4;2;1;2;4
"2024-04-03T08:05:00+00:00";4;3;2;3;4
"2024-04-03T08:06:00+00:00";4;3;2;3;4
"2024-04-03T08:07:00+00:00";6;3;2;3;6
"2024-04-03T08:08:00+00:00";2;2;1;2;2
"2024-04-03T08:09:00+00:00";4;3;2;3;8
"2024-04-03T08:10:00+00:00";3;2;1;3;5
"2024-04-03T08:11:00+00:00";4;2;2;3;4
"2024-04-03T08:12:00+00:00";5;2;2;3;5
"2024-04-03T08:13:00+00:00";null;null;null;null;null
